Date,high,low,close,daily_return
2020-07-27,200.3778000457796,197.32257095957206,200.25991821289062,0.012667688266875254
2020-07-28,201.09493711452782,198.18707534416842,198.46214294433594,-0.008977209641339856
2020-07-29,201.04580741947743,198.45230229019182,200.46620178222656,0.010097940131850391
2020-07-30,200.85917118026768,196.05529173086833,200.30902099609375,-0.0007840762419570879
2020-07-31,201.48790146129573,195.50514368472778,201.39947509765625,0.005443859173889898
2020-08-03,213.80704331257817,206.73384875422317,212.72640991210938,0.05624113374158912
2020-08-04,210.98760683026495,206.60614701610962,209.53366088867188,-0.015008710130334224
2020-08-05,211.21355274823014,207.84396698566192,209.18983459472656,-0.0016409119779947634
2020-08-06,212.55940138204886,207.82429646355465,212.53976440429688,0.016013826943648057
2020-08-07,211.90119188124544,207.21519464010666,208.73789978027344,-0.01788778036279115
2020-08-10,208.1484723791641,202.71586537688506,204.5823974609375,-0.019907751892254355
2020-08-11,203.99297555388137,199.56240860842914,199.79818725585938,-0.023385248508448142
2020-08-12,206.57665927709647,201.14405189520008,205.505859375,0.028567186707412207
2020-08-13,207.6277981406053,204.4841432109549,205.0244598388672,-0.002342510026706157
2020-08-14,205.89881302372882,203.8554430366856,205.22096252441406,0.0009584353286495872
2020-08-17,207.47065264647023,205.24062630775464,206.57667541503906,0.006606113108273304
2020-08-18,208.62003886598066,205.52552084364393,207.76536560058594,0.005754232336049769
2020-08-19,208.86830856444095,206.06172705991654,206.50486755371094,-0.006066930564828654
2020-08-20,211.72409986265097,205.72689524494524,211.3105010986328,0.023271284603845643
2020-08-21,212.95508887983002,209.60689927327874,209.77430725097656,-0.007269841487618334
2020-08-24,212.23620075947218,209.19327059716147,210.43408203125,0.0031451648627496276
2020-08-25,213.3095886793044,209.85307474915297,213.17172241210938,0.01300949140193386
2020-08-26,218.70609072798962,214.04816424868844,217.78041076660156,0.02161960461895851
2020-08-27,227.62801518827564,216.05704720607437,223.12765502929688,0.024553375778255893
2020-08-28,227.12578580150165,223.1276495793023,225.42214965820312,0.01028332695292744
2020-08-31,225.21535620110265,220.8922460591902,222.09365844726562,-0.014765590763748504
2020-09-01,223.98439433435277,221.01040516341317,223.80714416503906,0.007715149229172047
2020-09-02,229.3119926197136,223.88595201001493,228.12042236328125,0.019272298989086334
2020-09-03,225.81606079386222,211.68471702566853,213.9890594482422,-0.061946943498705664
2020-09-04,215.03291238680515,202.0635816738479,210.98553466796875,-0.014035880096009756
2020-09-08,206.82982880161734,199.11913057924022,199.57212829589844,-0.054095681915026894
2020-09-09,211.56654568656992,203.55057295284215,208.0706329345703,0.04258362483398215
2020-09-10,211.46808754970635,201.00004831290957,202.2408447265625,-0.02801831342456218
2020-09-11,205.45118205881133,198.17378151966076,200.9212646484375,-0.006524795126865324
2020-09-14,206.0124893972887,200.92126469126083,202.28024291992188,0.006763735405818094
2020-09-15,206.58365556766663,203.77707399325334,205.59889221191406,0.01640619589974479
2020-09-16,207.44038574856003,201.52196365044486,201.92572021484375,-0.017865718815665232
2020-09-17,201.21669096859577,196.9132800688277,199.81832885742188,-0.010436468198205096
2020-09-18,200.54703862420027,193.25979626596362,197.3367156982422,-0.012419346980678703
2020-09-21,199.62137195606678,193.3878185637906,199.45394897460938,0.010729038784676792
2020-09-22,204.92924462253762,199.00096546830156,204.2595977783203,0.024094026858915152
2020-09-23,204.92924266940378,196.98219586121652,197.53366088867188,-0.03292837625651246
2020-09-24,202.43782748798546,196.16487415995053,200.09408569335938,0.012961967054974544
2020-09-25,205.85490074463198,199.45393969499887,204.65350341796875,0.022786369266289075
2020-09-28,209.331154454398,204.8898620880721,206.24884033203125,0.007795307128479978
2020-09-29,206.8692330090609,203.65889504407937,204.10203552246094,-0.010408809116765227
2020-09-30,208.7501281551769,203.39301319293472,207.12527465820312,0.014812390910278195
2020-10-01,210.72952616098132,208.10020967633594,209.22283935546875,0.010127033992963996
2020-10-02,207.77520651703267,202.4082347062615,203.04833984375,-0.02951159410100679
2020-10-05,207.20405646838924,203.82631042308697,207.1745147705078,0.020321145841098787
2020-10-06,206.97754197290675,201.6992251409687,202.77261352539062,-0.021247310510143058
2020-10-07,206.9086213208481,203.57027427428625,206.6328887939453,0.019037458764476156
2020-10-08,207.9721661820684,205.14590028617664,207.3714599609375,0.0035743156440535273
2020-10-09,212.57100020199425,208.01154145050396,212.52175903320312,0.024836103643364416
2020-10-12,220.44912048179347,213.50653597399148,218.02659606933594,0.025902463169772405
2020-10-13,221.77855529574097,217.0713727725108,219.46435546875,0.006594422081225515
2020-10-14,220.8036171330089,215.79117579645856,217.49481201171875,-0.00897432046686819
2020-10-15,217.00244165715506,212.71871528634438,216.3131103515625,-0.005433240679288409
2020-10-16,218.90302761588137,215.97829443545973,216.3131103515625,0.0
2020-10-19,218.9128828562925,210.46361200625506,210.95599365234375,-0.024765566407473405
2020-10-20,214.0579977360676,209.84321193494915,211.3794403076172,0.0020072748251527273
2020-10-21,213.61483863061764,209.87273534116025,211.5271453857422,0.0006987674766762986
2020-10-22,212.76795494247472,208.47438637867398,211.61578369140625,0.0004190398613019841
2020-10-23,212.98458967738432,209.91213321548224,212.9353485107422,0.006235663504477573
2020-10-26,213.04368689245644,204.9292469867291,206.8790740966797,-0.028441846111600277
2020-10-27,211.39914031087335,207.12527110414624,210.0007781982422,0.015089511180350845
2020-10-28,205.65792603160745,199.02063223070078,199.59178161621094,-0.049566466711876145
2020-10-29,204.20051296602247,200.2713020958298,201.60073852539062,0.010065328807188356
2020-10-30,201.1772864029991,196.578443630414,199.38502502441406,-0.010990602103858382
2020-11-02,202.15221061791098,197.070828343482,199.24716186523438,-0.0006914418932053579
2020-11-03,204.9489202448581,200.025104055802,203.28466796875,0.020263807352229657
2020-11-04,214.99352697363148,209.18341459311472,213.09292602539062,0.04824888248900505
2020-11-05,220.7051421933383,217.7803940405154,219.88778686523438,0.031886843766151696
2020-11-06,220.94148139381582,214.70792827394538,220.3112335205078,0.0019257397662242326
2020-11-09,224.64419682447647,214.56023035538226,215.0624542236328,-0.023824383409783878
2020-11-10,213.20124709744212,206.52455335580134,207.79489135742188,-0.03379280168845167
2020-11-11,214.71779129470266,208.96677701543018,213.25050354003906,0.026254794557163397
2020-11-12,215.77148920837996,211.19234583263525,212.15740966796875,-0.005125867718596355
2020-11-13,214.10722826952173,210.89690542014824,213.21109008789062,0.004966503039280701
2020-11-16,214.42235912215375,211.25142020095927,213.9201202392578,0.0033254843876784346
2020-11-17,214.3632609344402,210.81812218593282,211.1923370361328,-0.01275141019963022
2020-11-18,212.44627375148067,208.25994026923908,208.40805053710938,-0.01318365305341107
2020-11-19,210.33334271508576,207.2725782691115,209.73106384277344,0.006348187136986372
2020-11-20,210.59006042667735,207.34171354337744,207.72677612304688,-0.009556465709004813
2020-11-23,209.60271456128712,205.52500452462752,207.4503173828125,-0.0013308767670404675
2020-11-24,211.53789457394012,206.2161250400262,211.15283203125,0.017847717444583022
2020-11-25,212.56472747492543,209.77056451681784,211.16270446777344,4.675493304295841e-05
2020-11-27,213.5323366947999,211.33055444410084,212.5054931640625,0.0063590239558330985
2020-11-30,212.04143663631305,208.17106010150445,211.3601837158203,-0.005389552200224634
2020-12-01,214.56904835274366,210.649301642011,213.4730987548828,0.009996750579585933
2020-12-02,212.74244743921966,210.10624777382938,212.64370727539062,-0.0038852271519443926
2020-12-03,213.6409558344087,210.94550272693024,211.52804565429688,-0.005246624202468797
2020-12-04,212.65362272643367,210.48145931636165,211.6465301513672,0.0005601361119931259
2020-12-07,212.81155404216608,210.29384558009968,211.57737731933594,-0.00032673737661459423
2020-12-08,214.20372287300918,210.1951190281629,213.27561950683594,0.008026577363877685
2020-12-09,212.50548551706115,208.5363839323312,209.11891174316406,-0.01948984029812484
2020-12-10,210.38270939629675,207.69713955654018,207.85511779785156,-0.006043422542599486
2020-12-11,210.6196932078218,206.46297891927458,210.56044006347656,0.013015422926733189
2020-12-14,213.47312205549457,210.18527290304291,211.48855590820312,0.0044078357950181335
2020-12-15,212.69308210926226,209.55334369571744,211.41941833496094,-0.00032690928804768316
2020-12-16,217.3237371925588,212.00196713406143,216.50424194335938,0.024050882593680933
2020-12-17,218.09384917069374,215.16144390085535,216.6424560546875,0.0006383898536468369
2020-12-18,216.90904916861447,213.28550779472423,215.82296752929688,-0.0037826774138111086
2020-12-21,221.16447862981158,214.52954306566647,219.77232360839844,0.018299053730532533
2020-12-22,222.77384927743066,219.04169991739622,221.10523986816406,0.006064986882245771
2020-12-23,220.73003899092393,218.0049821750284,218.22219848632812,-0.013039226856654262
2020-12-24,220.77939674435405,218.39990050885535,219.93028259277344,0.00782727017825513
2020-12-28,223.1687980347128,220.19690554340872,222.1123504638672,0.009921634462381368
2020-12-29,224.30423509726862,220.74981473096474,221.31259155273438,-0.0036006953663880736
2020-12-30,222.7738665523336,218.66652231342664,218.8738555908203,-0.011019418031318673
2020-12-31,220.17713676044835,216.89915601304833,219.60447692871094,0.0033380932405946417
2021-01-04,220.177168494768,212.0908386852879,214.93438720703125,-0.021265913095185773
2021-01-05,215.7538550508606,212.96954496676761,215.14169311523438,0.0009645078709692445
2021-01-06,213.74955022285798,209.25714373226563,209.56321716308594,-0.025929311382524523
2021-01-07,216.56347547773464,211.00475321896403,215.52676391601562,0.028457029977206005
2021-01-08,217.787774445661,214.28270935589916,216.8399200439453,0.006092775226938407
2021-01-11,216.13893107915172,213.98651877802465,214.73690795898438,-0.009698454438346715
2021-01-12,214.3518337442751,210.61968428727752,212.20928955078125,-0.011770768389223085
2021-01-13,214.01610673221163,211.22192888908452,213.60142517089844,0.006560201125333176
2021-01-14,214.70730048749334,210.04704715765558,210.32350158691406,-0.015345981804015474
2021-01-15,211.7946007697252,209.34599828743842,209.95814514160156,-0.0017371165968417257
2021-01-19,214.2333377933742,209.93841164171832,213.70018005371094,0.017822766102194576
2021-01-20,222.93180987509928,214.5394079074133,221.5001678466797,0.03649967815192445
2021-01-21,223.43537358051898,219.60448392610226,222.12220764160156,0.0028083039438255852
2021-01-22,227.1576549988154,222.9417027821483,223.0897979736328,0.0043561170326222864
2021-01-25,226.87131656300522,221.38170052633342,226.62448120117188,0.015844217259799676
2021-01-26,231.21561070675727,227.16751985055834,229.3890380859375,0.012198844847267631
2021-01-27,237.39639130692498,227.22677090221094,229.9518280029297,0.002453429866083434
2021-01-28,239.56853049444663,232.1140994818847,235.90548706054688,0.025890896842713174
2021-01-29,235.00701414244497,228.42144853500508,229.0237274169922,-0.029171681122399762
2021-02-01,239.43029257781666,229.48775732050345,236.61636352539062,0.03315218119114016
2021-02-02,239.2427085356841,235.6685372449908,236.4781494140625,-0.0005841274427045295
2021-02-03,241.9875054095389,236.23130311360757,239.92396545410156,0.014571392953543372
2021-02-04,240.16094353559038,237.32726328445736,238.94650268554688,-0.0040740522386109035
2021-02-05,240.200424803513,237.37662767677932,239.13409423828125,0.0007850776245981184
2021-02-08,240.59537058446733,237.7617052875627,239.40069580078125,0.001114862200428668
2021-02-09,241.66167771272782,238.32447399674103,240.68421936035156,0.005361402794912484
2021-02-10,242.80701109667774,237.84068473641983,239.7462615966797,-0.0038970472021997438
2021-02-11,242.04676027636884,239.08473580601245,241.39512634277344,0.00687754100986826
2021-02-12,242.19485211467452,239.65737744659856,241.88877868652344,0.002044997143185956
2021-02-16,243.01434449079323,239.8449719563357,240.61509704589844,-0.005265567288987971
2021-02-17,241.7729513225093,238.43795204467804,241.66409301757812,0.0043596432001089536
2021-02-18,241.39687685057189,238.35876543007194,241.25833129882812,-0.0016790318896091616
2021-02-19,241.32762415385213,237.6858314469941,238.46763610839844,-0.011567248995737578
2021-02-22,235.45918996032302,229.98661788812896,232.07470703125,-0.02680837190939589
2021-02-23,232.39139286712043,226.35473271364566,230.84759521484375,-0.005287572403316676
2021-02-24,232.75756288336115,226.62194979542946,232.11431884765625,0.0054872723782701804
2021-02-25,232.15389832985633,225.51358672930235,226.612060546875,-0.023704949906138917
2021-02-26,232.9257986319624,227.1563383749398,229.96685791015625,0.014804143059222952
2021-03-01,235.00398717926592,230.72884109506012,234.4794921875,0.019622976625208954
2021-03-02,234.83574931951503,231.02572379664727,231.4413604736328,-0.012956918686252372
2021-03-03,231.15438891644544,224.9000117457753,225.1968994140625,-0.026980748154916356
2021-03-04,230.075698114694,221.93115220548623,224.37550354003906,-0.003647456408860994
2021-03-05,230.84761766196812,224.10833835519108,229.19496154785156,0.021479430382436826
2021-03-08,230.9465521538909,224.7713614256261,225.02865600585938,-0.018177997953599645
2021-03-09,232.93570101941995,229.26422087346765,231.35231018066406,0.028101550651575824
2021-03-10,234.53888013932882,229.63038047623195,230.00643920898438,-0.005817408828244219
2021-03-11,236.68633520288705,231.87680331195415,234.6675262451172,0.020265028458171797
2021-03-12,233.37111443366106,230.80799903233623,233.3018341064453,-0.005819689500819014
2021-03-15,232.74767126998003,229.40276605636765,232.37161254882812,-0.003987202077428864
2021-03-16,237.56707274742624,233.48986209309794,235.24148559570312,0.012350359905825226
2021-03-17,236.07277446529952,230.80801289272665,234.5784454345703,-0.0028185511558634913
2021-03-18,231.75806378268072,227.93814722634153,228.3240966796875,-0.026662077768041637
2021-03-19,230.05591150092258,226.96831604002887,227.9579315185547,-0.0016037079154483935
2021-03-22,234.4399063060491,227.75011095086424,233.53936767578125,0.024484500802606446
2021-03-23,238.54680554013677,234.6081403053391,235.1128387451172,0.006737498199962388
2021-03-24,235.5284632528308,232.8763012509165,233.0148468017578,-0.008923340616178721
2021-03-25,234.4794986868642,229.16526829075192,229.92726135253906,-0.013250595365906337
2021-03-26,234.25189917795478,229.14547940975532,234.02427673339844,0.01781874561876151
2021-03-29,234.34096274235233,229.47205610070313,232.7971649169922,-0.005243523593085109
2021-03-30,231.42159862132857,228.7001559033543,229.44236755371094,-0.01441081709254255
2021-03-31,236.61706129129055,229.9767349451979,233.32164001464844,0.016907393792601866
2021-04-01,240.31821489990682,235.57796348636168,239.83331298828125,0.027908568503221654
2021-04-05,247.36429294305722,240.17967486737732,246.48353576660156,0.027728519843468247
2021-04-06,246.81008819116894,244.31626811929164,245.2860870361328,-0.004858128664636752
2021-04-07,248.32421917578847,244.62306673572832,247.30491638183594,0.008230508995015873
2021-04-08,251.5008743497132,249.38309785291213,250.6201171875,0.013405317023885699
2021-04-09,253.33166079134347,249.8185229749526,253.193115234375,0.010266526389619557
2021-04-12,254.99421999583984,251.97587482744075,253.2524871826172,0.00023449274356157623
2021-04-13,256.4984374931472,254.16292926678167,255.80569458007812,0.010081667611105738
2021-04-14,256.1421506305894,252.51027888406566,252.93580627441406,-0.011219016489742994
2021-04-15,257.23073368923656,255.05359784486794,256.8052062988281,0.01529795279445767
2021-04-16,258.2896277918072,254.92494136262192,258.0323181152344,0.00477837592972441
2021-04-19,258.76463670694926,255.14264084424698,256.0530700683594,-0.007670543214633674
2021-04-20,257.49796623512924,254.17284243716006,255.57810974121094,-0.0018549292419014485
2021-04-21,257.97292998046527,254.57855647561658,257.87396240234375,0.008982978485354343
2021-04-22,259.0615173905833,252.9852794576745,254.49940490722656,-0.013086072993488518
2021-04-23,258.79432655599345,254.59833682669557,258.43804931640625,0.015476045653684212
2021-04-26,259.71466501448714,257.4682489544812,258.8338928222656,0.0015316765735788884
2021-04-27,260.4569048673266,257.4187780457577,259.24957275390625,0.0016059717956877773
2021-04-28,253.8759687265103,250.32323760665122,251.91651916503906,-0.0282856920880179
2021-04-29,253.44051773621194,246.4142421410527,249.88778686523438,-0.008053192805810405
2021-04-30,250.45188123166145,247.00802367541675,249.56121826171875,-0.0013068610019414395
2021-05-03,251.70871597574046,248.51224694312208,249.24456787109375,-0.001268828517630216
2021-05-04,248.60132581911716,243.20790905948314,245.21682739257812,-0.01615979241962351
2021-05-05,246.90905608228687,243.26727845516513,243.9105224609375,-0.005327142290888931
2021-05-06,247.2653278198999,242.14901753033857,247.1366729736328,0.013226778738961498
2021-05-07,251.6592220065305,248.56172069220722,249.8383331298828,0.010931846430328296
2021-05-10,249.1158973164778,244.55376940892307,244.61314392089844,-0.020914281421610226
2021-05-11,244.03917212929434,240.05102313724265,243.67300415039062,-0.0038433738900466308
2021-05-12,241.84224857766355,235.59777698588314,236.5181121826172,-0.029362678039449808
2021-05-13,243.0495752114904,238.91297452895714,240.50625610351562,0.016861896469980042
2021-05-14,246.59239239524544,242.94072374601603,245.57308959960938,0.021067366721275516
2021-05-17,244.0292879014477,240.99117610163506,242.63392639160156,-0.011968588304198668
2021-05-18,243.85113088625894,240.37757121721583,240.5557098388672,-0.008565234811310884
2021-05-19,241.2599885821272,236.66749890795668,241.15087890625,0.0024741423422518505
2021-05-20,245.94173759297993,241.88486798834057,244.483642578125,0.013820242692006213
2021-05-21,246.31869008003898,242.75777038116604,243.1842803955078,-0.005314720317953325
2021-05-24,249.12575213513634,245.5053059540201,248.7488250732422,0.022882008116167585
2021-05-25,250.70286975800403,248.7885089175281,249.68121337890625,0.00374831240062945
2021-05-26,250.8913473665466,248.71908256874056,249.45309448242188,-0.0009136406115513029
2021-05-27,249.44314810277123,247.2312140961565,247.2907257080078,-0.008668438364738074
2021-05-28,250.03830058097608,247.53870687593783,247.65773010253906,0.00148410092404605
2021-06-01,249.25468706194502,244.95977092167686,245.3961944580078,-0.009131698185212644
2021-06-02,247.25107302994368,243.8488460159113,245.29702758789062,-0.00040410924193923226
2021-06-03,244.34478147299663,241.03183721938433,243.7198944091797,-0.006429483447963236
2021-06-04,249.61177840229982,245.5053105489381,248.7587432861328,0.020674754062109724
2021-06-07,252.03200340002533,247.78667031945258,251.7542724609375,0.012041905081338511
2021-06-08,253.9364936657985,250.46482627510795,250.52435302734375,-0.004885396468433667
2021-06-09,253.46036138023322,251.15915983790097,251.53607177734375,0.004038404800868145
2021-06-10,255.3747134778677,251.6154169593712,255.156494140625,0.014393253173190956
2021-06-11,256.3964009907756,254.5316228407159,255.80128479003906,0.0025270399312615766
2021-06-14,257.84454578775643,254.72003501213308,257.7850341796875,0.0077550407585977865
2021-06-15,257.8842283650042,255.59294039124043,256.2674255371094,-0.005887109185400918
2021-06-16,258.4694433761316,252.3593472219587,255.29537963867188,-0.003793091909360724
2021-06-17,259.6299561969225,253.93645700639127,258.7868347167969,0.013676138922163794
2021-06-18,260.17551575314224,256.6542807247898,257.3287658691406,-0.0056342466155663296
2021-06-21,261.38561385602117,255.83099516622963,260.5028381347656,0.012334696647319676
2021-06-22,263.63725853410205,260.27470110315386,263.3595275878906,0.010966058848261628
2021-06-23,264.6688224676383,262.2882670935143,263.1214599609375,-0.0009039643605590619
2021-06-24,265.68057656766257,263.31984834257116,264.52996826171875,0.005353072687383165
2021-06-25,265.08545402988767,262.6156310483749,262.8735046386719,-0.006261912908892109
2021-06-28,266.72202236320015,263.7562497330017,266.5434875488281,0.013961022489507924
2021-06-29,269.4498184361069,265.80955982751647,269.20184326171875,0.009973440872021566
2021-06-30,269.1621373909714,267.4164128857378,268.70587158203125,-0.0018423784684316047
2021-07-01,269.6382539756813,267.41640633053674,269.40020751953125,0.00258399987098179
2021-07-02,275.7483858877219,270.29293221008714,275.4012145996094,0.022275435996622406
2021-07-06,277.1072744156524,272.07833095201266,275.4111328125,3.601368608729949e-05
2021-07-07,278.4165432470293,274.90520713398826,277.6626892089844,0.00817525556607479
2021-07-08,276.47245249048524,272.6437006089885,275.1730651855469,-0.008966361416904878
2021-07-09,275.79796783438627,273.0900983916103,275.6888732910156,0.0018744861715334071
2021-07-12,277.5040213767642,274.33985602503066,275.0738830566406,-0.00223074013482516
2021-07-13,280.55910351341515,275.14333446702165,278.7042541503906,0.013197803635187189
2021-07-14,281.362511846517,278.277685415131,280.2218322753906,0.005445120059707209
2021-07-15,280.22183843147496,277.56352191056584,278.7538146972656,-0.005238769464194659
2021-07-16,281.79897793508127,277.1965444347558,278.4761047363281,-0.0009962552843952865
2021-07-19,278.09915934132204,272.2271248893425,274.7663879394531,-0.013321490547232084
2021-07-20,278.6943388290511,274.02249504231037,277.0577087402344,0.008339159742079438
2021-07-21,279.23984231895696,275.04412220954526,279.1208190917969,0.007446500445496884
2021-07-22,284.100179684244,281.1244779207645,283.82244873046875,0.016844424769066002
2021-07-23,287.6412377171802,284.17951440105765,287.3238525390625,0.012336599251593583
2021-07-26,287.3436626465785,284.3183781836248,286.7088317871094,-0.0021405140802555067
2021-07-27,287.23459464879863,280.6583183602618,284.21923828125,-0.008683351295254105
2021-07-28,287.7999565746275,281.53113744065087,283.90179443359375,-0.0011168978200628565
2021-07-29,286.28232869373255,283.76289284921677,284.17950439453125,0.0009781902276861931
2021-07-30,284.3382431245786,281.61051634510693,282.6024169921875,-0.00554961697784595
2021-08-02,284.44734119976494,281.4418834125889,282.5131530761719,-0.00031586395107896514
2021-08-03,284.90361943520986,281.69976960886225,284.79449462890625,0.008075169343068733
2021-08-04,285.2606618309555,282.34447193249036,284.1894226074219,-0.002124591706987866
2021-08-05,287.2841736339803,283.7827657510174,287.175048828125,0.01050576123949365
2021-08-06,287.15522405054287,285.2904460770018,287.11553955078125,-0.00020722300766240487
2021-08-09,289.18861112065593,285.47891252086816,285.99468994140625,-0.003903827745195043
2021-08-10,286.9072640497094,282.890078510849,284.1200256347656,-0.006554892005249169
2021-08-11,286.32202653461627,283.54468673402425,284.6258850097656,0.0017804425220286912
2021-08-12,287.62141524635393,284.0208112619747,287.46270751953125,0.009966846513866034
2021-08-13,290.52770182210065,286.9568533359461,290.4781188964844,0.010489748054530734
2021-08-16,292.4321475695114,287.6710064391452,292.21392822265625,0.005975697352923248
2021-08-17,291.05337853080886,288.7224061248899,290.7062072753906,-0.005159647784197308
2021-08-18,292.99197393525805,288.4701680430866,288.9273376464844,-0.0061191319083913065
2021-08-19,295.62554239602997,286.85030603920836,294.92987060546875,0.020775233689823924
2021-08-20,303.94364305293544,296.21188396242593,302.4728088378906,0.02557536209179756
2021-08-23,303.50636648359426,299.978390328918,302.7610168457031,0.0009528393937947577
2021-08-24,303.75480249506387,300.12744048860395,300.74359130859375,-0.006663425688444913
2021-08-25,302.7014102244554,298.55728296258724,300.1374206542969,-0.0020155729725089833
2021-08-26,300.5547910122348,297.09638798395747,297.2355041503906,-0.009668626116597134
2021-08-27,299.00443556706506,294.98947729849465,297.861572265625,0.002106303272968457
2021-08-30,302.33370967240114,299.193299357792,301.7076110839844,0.012912168525484047
2021-08-31,302.6119591641896,299.6305605517345,300.0082092285156,-0.00563261181699426
2021-09-01,303.29767825521907,299.6206078959959,299.95849609375,-0.00016570591482634178
2021-09-02,301.4790032577044,298.31872811083457,299.28271484375,-0.002252915849360715
2021-09-03,300.72373541203893,298.39824821644305,299.2727966308594,-3.313994560560918e-05
2021-09-07,299.22308676717125,296.3510219929785,298.3187255859375,-0.0031879644781035443
2021-09-08,298.7460244383295,295.625510078846,298.3485107421875,9.984340135371639e-05
2021-09-09,300.26658480892024,295.15844100297653,295.4068908691406,-0.0098596767442517
2021-09-10,298.060321001217,293.54846336030056,293.87640380859375,-0.005180945698470052
2021-09-13,296.68890592969126,292.25653840233974,295.14849853515625,0.004328672564644087
