Date,high,low,close
1987-02-26,0.173507574014465,0.15932108003573062,0.16859667003154755
1987-02-27,0.16968783078834315,0.16477756374687036,0.16750548779964447
1987-03-02,0.16750550995275718,0.1615034430878423,0.1625952422618866
1987-03-03,0.16423200440297664,0.16041226208298245,0.1625952422618866
1987-03-04,0.1745987434275988,0.16204964776534353,0.1740531623363495
1987-03-05,0.18605664006234254,0.17405312786840607,0.18223753571510315
1987-03-06,0.18332870618988742,0.1773266226107485,0.1816919445991516
1987-03-09,0.18223760023131932,0.17732669527768913,0.1784178763628006
1987-03-10,0.18605674233474764,0.1778723112568059,0.18387439846992493
1987-03-11,0.18769338189917717,0.1844198772869471,0.18660221993923187
1987-03-12,0.1887845534621675,0.18223752582191802,0.18742059171199799
1987-03-13,0.18878460579427306,0.1767810909245362,0.18060019612312317
1987-03-16,0.180054594992127,0.17405316541735433,0.1795090138912201
1987-03-17,0.18660224451446206,0.17896341669023902,0.18551108241081238
1987-03-18,0.19696900214352422,0.1866022500218173,0.19533225893974304
1987-03-19,0.19915133714675903,0.19205872735146018,0.19915133714675903
1987-03-20,0.19915143589073012,0.19587792925920144,0.19696909189224243
1987-03-23,0.1996968952681568,0.19369546698621737,0.19560500979423523
1987-03-24,0.19806027325768913,0.1909670230439112,0.19696909189224243
1987-03-25,0.19806011741056126,0.19478659462245654,0.19615055620670319
1987-03-26,0.19642339978019663,0.19424105701269168,0.19478663802146912
1987-03-27,0.20460782341128794,0.19587783351512275,0.2002425193786621
1987-03-30,0.2111554890871048,0.19314990951432318,0.2111554890871048
1987-03-31,0.21606575599999966,0.20842692820427983,0.2111554890871048
1987-04-01,0.21552019486964716,0.19751459490030285,0.19860577583312988
1987-04-02,0.2117011085887941,0.2018799360776727,0.20733578503131866
1987-04-03,0.21879365504678128,0.20733572374353434,0.2177024930715561
1987-04-06,0.21824801246833708,0.2127921666670931,0.21661125123500824
1987-04-07,0.21661138149882037,0.2051534652709961,0.2051534652709961
1987-04-08,0.2133378320186577,0.20515342317314877,0.2111554890871048
1987-04-09,0.2111555274399095,0.20569904158466484,0.20733578503131866
1987-04-10,0.20897245450145557,0.20679011214169551,0.20869967341423035
1987-04-13,0.20842691722267298,0.20078808982942803,0.20187988877296448
1987-04-14,0.2084269709738562,0.1986057982312618,0.2051534652709961
1987-04-15,0.21170102454995746,0.2067901217930757,0.20951804518699646
1987-04-16,0.21933924908833968,0.20897249787573657,0.21497458219528198
1987-04-20,0.2171569072096062,0.20842691775209918,0.2089724987745285
1987-04-21,0.21388347840424324,0.20460788589330922,0.21224671602249146
1987-04-22,0.21552016321536477,0.21224663963007706,0.21497458219528198
1987-04-23,0.21715690627561307,0.2117010586099943,0.21497458219528198
1987-04-24,0.21715695652214992,0.21224668874045896,0.21606579422950745
1987-04-27,0.21770255640087105,0.21224668874045896,0.21606579422950745
1987-04-28,0.23243457942505988,0.2138834011075234,0.23188897967338562
1987-04-29,0.2378904605115915,0.22534136474132538,0.22534136474132538
1987-04-30,0.23188902774583578,0.22206785553178124,0.2269781231880188
1987-05-01,0.22970601288389106,0.22425014663193546,0.22916041314601898
1987-05-04,0.23516234983085477,0.22806910810932077,0.2335255891084671
1987-05-05,0.25262245535850525,0.23407128037796882,0.25262245535850525
1987-05-06,0.25480488995350214,0.24552929910770235,0.24662046134471893
1987-05-07,0.2586238579795038,0.24498360570502217,0.25807827711105347
1987-05-08,0.2799036275656139,0.258623891631792,0.27608388662338257
1987-05-11,0.2760839318630085,0.26817232321235757,0.26844510436058044
1987-05-12,0.27117371199339546,0.2553504732256793,0.2591695785522461
1987-05-13,0.2668084491395396,0.26080699964869464,0.2657172679901123
1987-05-14,0.27281047738281095,0.26571722959813554,0.2678995728492737
1987-05-15,0.2673539058305072,0.26026129722595215,0.26026129722595215
1987-05-18,0.2602613104748976,0.24443807579430102,0.25153130292892456
1987-05-19,0.25153135899606316,0.24280136823654175,0.24280136823654175
1987-05-20,0.2417101353402143,0.23407130843027954,0.23898157477378845
1987-05-21,0.2460748535797149,0.2395272065002738,0.2433469295501709
1987-05-22,0.24443806013465194,0.23516247220072203,0.23625363409519196
1987-05-26,0.24007275547923174,0.23570807012224732,0.23898157477378845
1987-05-27,0.24443807773762535,0.23789041280073953,0.23898157477378845
1987-05-28,0.2542593866198413,0.23843612441241668,0.25371378660202026
1987-05-29,0.2580783309123513,0.25098572194673757,0.25153130292892456
1987-06-01,0.25153136577765456,0.24662046134471893,0.24662046134471893
1987-06-02,0.25044006155219795,0.24225565631600945,0.2455291599035263
1987-06-03,0.2504401795914199,0.24662043776077697,0.24716603755950928
1987-06-04,0.2471659210634789,0.24389239874357374,0.2455291599035263
1987-06-05,0.24662042203189827,0.23352574671151377,0.2384360134601593
1987-06-08,0.24007283646728225,0.23461698729673,0.23952725529670715
1987-06-09,0.2400728102238305,0.23679928609342243,0.23789046704769135
1987-06-10,0.23898153871445516,0.22097660084769868,0.22588686645030975
1987-06-11,0.23079787530202187,0.21224669234928387,0.2127922922372818
1987-06-12,0.22152228390699652,0.2122466924272215,0.21442903578281403
1987-06-15,0.21770256018240294,0.2100637309024224,0.21442903578281403
1987-06-16,0.22152231156290936,0.2138834813292604,0.21879374980926514
1987-06-17,0.22697805343213426,0.21988482652471034,0.22643247246742249
1987-06-18,0.2291604882209168,0.2226134765455462,0.22888770699501038
1987-06-19,0.23188898354907359,0.22697807992724778,0.2280692607164383
1987-06-22,0.22916039602337496,0.2247957295732872,0.22643247246742249
1987-06-23,0.22643243533582372,0.2193391908591942,0.22425009310245514
1987-06-24,0.2313433674915993,0.22534130272178715,0.22861480712890625
1987-06-25,0.22916042277323298,0.22588691787045306,0.2280692607164383
1987-06-26,0.22970598775287462,0.22643246461336253,0.22861480712890625
1987-06-29,0.22861490647202562,0.2237046383614254,0.22752374410629272
1987-06-30,0.2286148072303591,0.22206777968082247,0.2226133793592453
1987-07-01,0.22534135333082445,0.22152224838779824,0.22370459139347076
1987-07-02,0.22425018031790547,0.21552018982027182,0.21824811398983002
1987-07-06,0.22043048461285084,0.21170111119368612,0.2127922922372818
1987-07-07,0.21224675495283926,0.19533234794268095,0.19696909189224243
1987-07-08,0.20679016716529136,0.19314991030150752,0.2035166621208191
1987-07-09,0.21388340234263467,0.2035166510854441,0.2089724987745285
1987-07-10,0.21279232099878334,0.20515349068912583,0.2117011398077011
1987-07-13,0.2171568320686548,0.2095180072992047,0.21661125123500824
1987-07-14,0.22970601288389106,0.2171569004621174,0.22916041314601898
1987-07-15,0.23079787422244716,0.2231590449810028,0.2231590449810028
1987-07-16,0.2247957218757575,0.21824805742485898,0.2226133793592453
1987-07-17,0.22697813178472315,0.22206786394251118,0.2231590449810028
1987-07-20,0.22261331349302158,0.21661123176403255,0.2171568125486374
1987-07-21,0.2204303545353125,0.21497450873406854,0.21661125123500824
1987-07-22,0.21933927616469417,0.21497460873283974,0.21824811398983002
1987-07-23,0.218248166691797,0.20515348686784382,0.21333789825439453
1987-07-24,0.21715690627561307,0.21333782040263813,0.21497458219528198
1987-07-27,0.2177024930715561,0.21170104601063436,0.2177024930715561
1987-07-28,0.22206771397602929,0.21661123176403255,0.2171568125486374
1987-07-29,0.21770243163469052,0.21333774750073967,0.21661125123500824
1987-07-30,0.21661140833656445,0.2095181592562467,0.2117011398077011
1987-07-31,0.21060931435322972,0.20078814161063532,0.2051534652709961
1987-08-03,0.20624458529321435,0.199151338546579,0.2002425193786621
1987-08-04,0.20460787415504456,0.20024256903980162,0.20460787415504456
1987-08-05,0.21497465956954523,0.20460788589330922,0.21224671602249146
1987-08-06,0.22179497261844858,0.21279218559777058,0.2204303741455078
1987-08-07,0.22806920879951373,0.2198848021379794,0.22588686645030975
1987-08-10,0.22697802825871596,0.22370452410110575,0.22588686645030975
1987-08-11,0.22806919394624928,0.2204303686864052,0.22152216732501984
1987-08-12,0.22206783723577933,0.21824811398983002,0.21824811398983002
1987-08-13,0.22806923343306876,0.2182480642657578,0.22479572892189026
1987-08-14,0.22643244735451284,0.22370452410110575,0.22588686645030975
1987-08-17,0.22752374410629272,0.2247958194595594,0.22752374410629272
1987-08-18,0.2269780965357809,0.22152224838779824,0.22370459139347076
1987-08-19,0.22425017246178958,0.2193392684806211,0.22370459139347076
1987-08-20,0.23079790793728341,0.22370465881270674,0.22970610857009888
1987-08-21,0.23625351115752435,0.22916026943599035,0.2335255891084671
1987-08-24,0.24498368659454192,0.23025161208521308,0.24389250576496124
1987-08-25,0.25480477534436324,0.24334684644581567,0.2504400908946991
1987-08-26,0.25753283248748365,0.24934842203241478,0.25207698345184326
1987-08-27,0.2537136172007837,0.24934831419794493,0.25262245535850525
1987-08-28,0.26462606452231424,0.253168130357311,0.2624437212944031
1987-08-31,0.2624437209248726,0.25480489210256946,0.2591695785522461
1987-09-01,0.2591695465064177,0.24662043293060337,0.24771161377429962
1987-09-02,0.25153123303892116,0.24498358870580095,0.25098565220832825
1987-09-03,0.25698716894797724,0.24825716140200424,0.25153130292892456
1987-09-04,0.25207695512274764,0.2438925268550669,0.24443812668323517
1987-09-08,0.24443811040142663,0.23625368267890348,0.2433469295501709
1987-09-09,0.24880283964193378,0.24334699022256817,0.24607491493225098
1987-09-10,0.25262250925736285,0.24662042474573354,0.2498939484357834
1987-09-11,0.2542593866198413,0.2488028806667052,0.25371378660202026
1987-09-14,0.26189805882158584,0.25425923236124565,0.26026129722595215
1987-09-15,0.2608069367453807,0.2537136896466431,0.2572599947452545
1987-09-16,0.2618981267732864,0.2548048794269562,0.2548048794269562
1987-09-17,0.25644158105317616,0.24825717284455265,0.2531680762767792
1987-09-18,0.25316799426308895,0.2488026732523404,0.25098565220832825
1987-09-21,0.24989377703622567,0.23134324772274467,0.2335255891084671
1987-09-22,0.2520769282198199,0.2313434063986861,0.2498939484357834
1987-09-23,0.26353486369081314,0.25207694912130174,0.2629892826080322
1987-09-24,0.2760839110300336,0.2618980747871619,0.26735392212867737
1987-09-25,0.2837227891723098,0.2673539527384542,0.27062809467315674
1987-09-28,0.2848139783093564,0.26953632125789667,0.2793574929237366
1987-09-29,0.2848139874243138,0.27772073977350525,0.2804493010044098
1987-09-30,0.29081610962966725,0.2793575552019998,0.289178729057312
1987-10-01,0.30009158530022145,0.28808743559523253,0.2989997863769531
1987-10-02,0.3175510043973599,0.30009162308891685,0.3164598047733307
1987-10-05,0.3448322117328644,0.32082517925092924,0.3448322117328644
1987-10-06,0.34592326996977235,0.3202795204356594,0.32191628217697144
1987-10-07,0.32846327914219503,0.31209508164949473,0.31864210963249207
1987-10-08,0.32409870252013206,0.3033651945825824,0.3142775297164917
1987-10-09,0.32846336843358637,0.3131863474845886,0.3131863474845886
1987-10-12,0.3186421645619774,0.301182802095223,0.31209513545036316
1987-10-13,0.3230073207354195,0.30991263237283506,0.31973379850387573
1987-10-14,0.3262810779943119,0.3088210917932253,0.31100407242774963
1987-10-15,0.3175510311011294,0.3055474970442404,0.3077298402786255
1987-10-16,0.3251898620379088,0.2804493220941521,0.28263166546821594
1987-10-19,0.2771751470900669,0.19642343140797477,0.1975145936012268
1987-10-20,0.2269780399502166,0.1876933655005461,0.20951804518699646
1987-10-21,0.2640804555456847,0.21824810555047167,0.24716603755950928
1987-10-22,0.2531680237225703,0.22261335816157374,0.23243452608585358
1987-10-23,0.231343412675114,0.20733574834352145,0.21060927212238312
1987-10-26,0.20951802668406583,0.16259516712878458,0.17132453620433807
1987-10-27,0.18769341841015103,0.17132459962966673,0.18005459010601044
1987-10-28,0.1855110940657448,0.16805107564826177,0.18005459010601044
1987-10-29,0.21279218435309408,0.18005452175497233,0.20842686295509338
1987-10-30,0.22806915880384487,0.2117009672378141,0.2171568125486374
1987-11-02,0.22261345741204724,0.21170110410203152,0.2193392962217331
1987-11-03,0.2182480519348028,0.19096688855916505,0.20951804518699646
1987-11-04,0.22152228382565287,0.20078813934891734,0.2127922922372818
1987-11-05,0.2237045150722852,0.21279218559777058,0.2204303741455078
1987-11-06,0.2204304819005476,0.20515346043578025,0.20733578503131866
1987-11-09,0.20733578991796922,0.1986057982312618,0.2051534652709961
1987-11-10,0.21170111357833,0.1986057982312618,0.2051534652709961
1987-11-11,0.21497453579694498,0.20624452952880296,0.21388335525989532
1987-11-12,0.22697810448746367,0.21388342782557776,0.21824811398983002
1987-11-13,0.2193392620585747,0.21060927212238312,0.21060927212238312
1987-11-16,0.21715685011742042,0.20733568246471876,0.20842686295509338
1987-11-17,0.2073357887230878,0.19751461603709308,0.20406228303909302
1987-11-18,0.20951804518699646,0.19642337224835243,0.20951804518699646
1987-11-19,0.2117010589827789,0.20078808982942803,0.20187988877296448
1987-11-20,0.20842696606148783,0.19533228792465884,0.20733578503131866
1987-11-23,0.21279218435309408,0.20515335894875095,0.20842686295509338
1987-11-24,0.21388345191673247,0.19860579355036642,0.20733578503131866
1987-11-25,0.20842696961017823,0.20078814029693604,0.20078814029693604
1987-11-27,0.201879916740569,0.19642343140797477,0.1975145936012268
1987-11-30,0.19642342107559715,0.17678107896803744,0.19533225893974304
1987-12-01,0.199696892892115,0.1876933808372571,0.1909669041633606
1987-12-02,0.19533223572738037,0.18660222784688762,0.1920587122440338
1987-12-03,0.19533227445553683,0.17568993078773035,0.17623551189899445
1987-12-04,0.18496546091031535,0.17459871031170254,0.18332871794700623
1987-12-07,0.19096698760113548,0.18441995682077744,0.1887846440076828
1987-12-08,0.20733578503131866,0.18769344000907584,0.20733578503131866
1987-12-09,0.2106092600392425,0.20078808982942803,0.20187988877296448
1987-12-10,0.21606579524467084,0.19314994459672047,0.20733578503131866
1987-12-11,0.21170102454995746,0.20406219839915493,0.20951804518699646
1987-12-14,0.22261334779475325,0.20842685901240815,0.22152216732501984
1987-12-15,0.2264325154674621,0.21824810634398345,0.22370459139347076
1987-12-16,0.23898162798015277,0.21933928443016898,0.23679928481578827
1987-12-17,0.23898163866400107,0.22588696092325464,0.2269781231880188
1987-12-18,0.23461697087254502,0.2269781231880188,0.2269781231880188
1987-12-21,0.23352571743054598,0.22152220567831815,0.22479572892189026
1987-12-22,0.2313433928017535,0.21824808120546654,0.22916041314601898
1987-12-23,0.23461686839455895,0.22806920456714158,0.23243452608585358
1987-12-24,0.23461686839455895,0.23134334556530528,0.23243452608585358
1987-12-28,0.2324346003176654,0.21824810634398345,0.22370459139347076
1987-12-29,0.2400728102238305,0.22043046656786783,0.23789046704769135
1987-12-30,0.24443811040142663,0.2367992637383329,0.2433469295501709
1987-12-31,0.2433469512104327,0.23461696038382235,0.23679928481578827
1988-01-04,0.24662045106631555,0.23789046043526288,0.24443812668323517
1988-01-05,0.2531682101463468,0.24662054149746654,0.24880288541316986
1988-01-06,0.26080689520473205,0.2488027459593459,0.25535041093826294
1988-01-07,0.2646261653810439,0.25098588278931794,0.26408058404922485
1988-01-08,0.26953631821571444,0.24280136466352673,0.24443812668323517
1988-01-11,0.25316803627964446,0.23898154613300612,0.25262245535850525
1988-01-12,0.25535044165207604,0.23679926209783123,0.24771161377429962
1988-01-13,0.25535044165207604,0.23898160505282692,0.24771161377429962
1988-01-14,0.2531679843305267,0.24443799828515014,0.2455291599035263
1988-01-15,0.2586239948016516,0.25207698345184326,0.25207698345184326
1988-01-18,0.2531680902949058,0.2455292626706477,0.2498939484357834
1988-01-19,0.2542592711023878,0.24334691978807987,0.2498939484357834
1988-01-20,0.2498939594829679,0.2291604367452571,0.2357081025838852
1988-01-21,0.24552927175151143,0.2367992629968933,0.24007278680801392
1988-01-22,0.24498369751251156,0.2302516223466315,0.23516252636909485
1988-01-25,0.24552927252028547,0.2367992637383329,0.2433469295501709
1988-01-26,0.24389253363432947,0.23679928609342243,0.23789046704769135
1988-01-27,0.24552927252028547,0.23898160670844748,0.2433469295501709
1988-01-28,0.24771164231413442,0.24443813687068577,0.24662046134471893
1988-01-29,0.2488027776092589,0.23789044458958863,0.2433469295501709
1988-02-01,0.2488027554348168,0.24007276616331777,0.24116456508636475
1988-02-02,0.24443811040142663,0.23898160670844748,0.2433469295501709
1988-02-03,0.24334695430481504,0.22806929688929065,0.23025164008140564
1988-02-04,0.2324345482187156,0.21715687680040638,0.2226133793592453
1988-02-05,0.23352571743054598,0.22370454826323502,0.22479572892189026
1988-02-08,0.22916037060791994,0.22152218175190178,0.22588686645030975
1988-02-09,0.23134343921282283,0.22697811592703374,0.23025164008140564
1988-02-10,0.23570808238178403,0.22916041710434415,0.23461692035198212
1988-02-11,0.23898157477378845,0.2346169081491984,0.23898157477378845
1988-02-12,0.24552925063759312,0.23789042338770358,0.24116456508636475
1988-02-16,0.2520768326019031,0.2378903448096988,0.25098565220832825
1988-02-17,0.2564414979790355,0.24989385364591526,0.25098565220832825
1988-02-18,0.25753276180023854,0.2488027538518863,0.2531680762767792
1988-02-19,0.2564416229724884,0.2520769554679523,0.2564416229724884
1988-02-22,0.25753280389792105,0.2531681176609868,0.2564416229724884
1988-02-23,0.2618982099842361,0.2564417041921587,0.2597152292728424
1988-02-24,0.2651716746139719,0.2597151884127488,0.2613525688648224
1988-02-25,0.2640805615887134,0.25262262403118746,0.25371378660202026
1988-02-26,0.25644152243452595,0.249893877476991,0.2542591989040375
1988-02-29,0.2597151596753559,0.25316813000084093,0.2591695785522461
1988-03-01,0.26189806775003227,0.2553504029753006,0.2575327455997467
1988-03-02,0.26517171633251563,0.2564417041921587,0.2597152292728424
1988-03-03,0.268445082567367,0.2608068925864897,0.2662627398967743
1988-03-04,0.26735390016870253,0.2608068726572086,0.2651715576648712
1988-03-07,0.27390165009851286,0.2651716404561654,0.27335605025291443
1988-03-08,0.2826315948074164,0.27390160532453617,0.27881187200546265
1988-03-09,0.2815404729653905,0.27608396884737235,0.2793574929237366
1988-03-10,0.2837228129245977,0.2722648793490341,0.27390164136886597
1988-03-11,0.27499289236432045,0.2662628801810164,0.27281054854393005
1988-03-14,0.2782662110729854,0.2684450429688364,0.2777206301689148
1988-03-15,0.278266398728704,0.27171938599993695,0.27281054854393005
1988-03-16,0.28263166546821594,0.2706281493754528,0.28263166546821594
1988-03-17,0.28590509968390215,0.278266272249052,0.27881187200546265
1988-03-18,0.2793573806311389,0.2542591989040375,0.2542591989040375
1988-03-21,0.2564416229724884,0.24771163232948049,0.2564416229724884
1988-03-22,0.26517162567155356,0.2564416165159467,0.2629892826080322
1988-03-23,0.2722648180682492,0.2564415649213267,0.2575327455997467
1988-03-24,0.25644163330902703,0.24334695590127028,0.24662046134471893
1988-03-25,0.251531289085456,0.24334688170450758,0.24498364329338074
1988-03-28,0.2488028606375531,0.24007286767470123,0.24825727939605713
1988-03-29,0.25425930883499387,0.24552929910770235,0.24662046134471893
1988-03-30,0.24880274436221542,0.2367992320952962,0.23898157477378845
1988-03-31,0.24662046134471893,0.23789047034982633,0.24662046134471893
1988-04-04,0.24662041265920262,0.23789042338770358,0.24116456508636475
1988-04-05,0.24443812668323514,0.23789046043526288,0.24443812668323517
1988-04-06,0.2542593866198413,0.24334703034773178,0.25371378660202026
1988-04-07,0.25644159525255944,0.24989394843578336,0.2498939484357834
1988-04-08,0.25535041903850886,0.24934835359161506,0.2531680762767792
1988-04-11,0.25535033631784965,0.2488026732523404,0.25098565220832825
1988-04-12,0.25207693833212347,0.2400727875597032,0.2433469295501709
1988-04-13,0.24880288541316986,0.24225587239846488,0.24880288541316986
1988-04-14,0.24662050103737002,0.2302516786501004,0.23134347796440125
1988-04-15,0.24007280892853428,0.2302516371535424,0.23679928481578827
1988-04-18,0.24116455435368983,0.2346169081491984,0.23898157477378845
1988-04-19,0.24880279975514466,0.2357081225998053,0.23679928481578827
1988-04-20,0.2400728102238305,0.2346169616496819,0.23789046704769135
1988-04-21,0.242255719251569,0.2346168928400796,0.23734481632709503
1988-04-22,0.24334690786197893,0.23789042338770358,0.24116456508636475
1988-04-25,0.24334700313295002,0.2389816789712486,0.24061907827854156
1988-04-26,0.24662043463914432,0.24116458658005632,0.2433469295501709
1988-04-27,0.24443822542577026,0.23679937516809252,0.24225588142871857
1988-04-28,0.2433469480396851,0.2400728058004479,0.24171018600463867
1988-04-29,0.2400728102238305,0.23679928609342243,0.23789046704769135
1988-05-02,0.2411645858249485,0.2335257579181695,0.24007278680801392
1988-05-03,0.248802804551151,0.24116461269483822,0.24662046134471893
1988-05-04,0.25207700841645236,0.24443817836195103,0.249348446726799
1988-05-05,0.24989406673722403,0.24552937890581739,0.24880288541316986
1988-05-06,0.2531680902949058,0.24771160555321553,0.2498939484357834
1988-05-09,0.2542592711023878,0.24771160555321553,0.2498939484357834
1988-05-10,0.251531447526468,0.24552937890581739,0.24880288541316986
1988-05-11,0.24662043463914432,0.2400727875597032,0.2433469295501709
1988-05-12,0.24662045106631555,0.24225578356775662,0.24443812668323517
1988-05-13,0.24880277588559907,0.2455292708193039,0.24771161377429962
1988-05-16,0.2569871220495389,0.2477115352141117,0.2542591989040375
1988-05-17,0.25862392381490584,0.2531680762767792,0.2531680762767792
1988-05-18,0.2548048605964263,0.24662043293060337,0.24771161377429962
1988-05-19,0.24989406673722403,0.24334703499011406,0.24880288541316986
1988-05-20,0.2520768227121505,0.24443799828515014,0.2455291599035263
1988-05-23,0.24662043386695376,0.23789044384473246,0.24007278680801392
1988-05-24,0.24771161377429962,0.23898160505282692,0.24771161377429962
1988-05-25,0.2488027776092589,0.24225576743131205,0.2433469295501709
1988-05-26,0.24880272869089384,0.24334688170450758,0.24498364329338074
1988-05-27,0.24552938805809324,0.24225588142871857,0.24225588142871857
1988-05-31,0.25425925702384156,0.2411645635520299,0.2531680762767792
1988-06-01,0.2618980279334917,0.25207686008140684,0.258623868227005
1988-06-02,0.26189806775003227,0.2564415649213267,0.2575327455997467
1988-06-03,0.2608070287132068,0.2564417041921587,0.2597152292728424
1988-06-06,0.26626271955059044,0.2586238932520191,0.2651715576648712
1988-06-07,0.2706280621393666,0.263534816241632,0.2662627398967743
1988-06-08,0.2728104376061017,0.26517160980550925,0.27062809467315674
1988-06-09,0.2744471598992622,0.2689906758187254,0.26953625679016113
1988-06-10,0.27390161984924283,0.26735395411520707,0.2717192769050598
1988-06-13,0.27499276201804296,0.2717192572052972,0.27226483821868896
1988-06-14,0.2771751969142855,0.27390169101369516,0.27499285340309143
1988-06-15,0.2793574929237366,0.2728104635034065,0.2793574929237366
1988-06-16,0.2782662307405489,0.27499272635236627,0.27717506885528564
1988-06-17,0.280449339716528,0.27390169101369516,0.27499285340309143
1988-06-20,0.2749928035604885,0.2706281173292022,0.27390164136886597
1988-06-21,0.2793574929237366,0.2728104635034065,0.2793574929237366
1988-06-22,0.29463512535021624,0.2809948496461096,0.29245278239250183
1988-06-23,0.2935439610395597,0.2869962953139534,0.2880874574184418
1988-06-24,0.28917859596720846,0.2837227487778105,0.28481391072273254
1988-06-27,0.2848139783093564,0.2793574929237366,0.2793574929237366
1988-06-28,0.2880873474676094,0.27826618044446777,0.28699618577957153
1988-06-29,0.29027032647731743,0.28590500535914415,0.28699618577957153
1988-06-30,0.29245278239250183,0.2880874595755823,0.29245278239250183
1988-07-01,0.29681751132011414,0.2913616625014128,0.29681751132011414
1988-07-05,0.3044562536447219,0.2924527415195991,0.30391067266464233
1988-07-06,0.30772978504070897,0.2989997955010414,0.30009159445762634
1988-07-07,0.30118277524515,0.29572627187086614,0.30009159445762634
1988-07-08,0.30009158530022145,0.29572626284667064,0.2989997863769531
1988-07-11,0.3000916202530042,0.29136162996292114,0.29136162996292114
1988-07-12,0.2935439301008289,0.2826315796426076,0.28645068407058716
1988-07-13,0.29136162996292114,0.28372280182176046,0.29136162996292114
1988-07-14,0.29245278239250183,0.2880874595755823,0.29245278239250183
1988-07-15,0.29354396323755744,0.2891786404206379,0.29245278239250183
1988-07-18,0.29572630904861325,0.2924528037392994,0.294635146856308
1988-07-19,0.29463512314404816,0.2869962953139534,0.2880874574184418
1988-07-20,0.29027046369497617,0.27826631198748236,0.2793574929237366
1988-07-21,0.27935743282173736,0.2640804159585759,0.2662627398967743
1988-07-22,0.2728103982525611,0.2640804096110158,0.26953625679016113
1988-07-25,0.2728105784573606,0.2629894026531805,0.26408058404922485
1988-07-26,0.25753276180023854,0.247711591837219,0.2531680762767792
1988-07-27,0.25753274993016423,0.25098572194673757,0.25153130292892456
1988-07-28,0.2553503606692817,0.24880269697935595,0.2542591989040375
1988-07-29,0.2618982099842361,0.2542593791149084,0.2597152292728424
1988-08-01,0.26189807591717995,0.25535041093826294,0.25535041093826294
1988-08-02,0.2564414979790355,0.24771151159115457,0.25098565220832825
1988-08-03,0.25098564236138604,0.24225565631600945,0.2455291599035263
1988-08-04,0.24662055069041625,0.24225588142871857,0.24225588142871857
1988-08-05,0.24225559155238877,0.22588676672359834,0.2335255891084671
1988-08-08,0.23461686839455895,0.23025154687584695,0.23243452608585358
1988-08-09,0.23243453039923476,0.22261336229269954,0.22588686645030975
1988-08-10,0.2258868573334088,0.2182480318843842,0.2204303741455078
1988-08-11,0.22697802825871596,0.2182480406929785,0.22588686645030975
1988-08-12,0.22806930418518237,0.22479579865849045,0.2269781231880188
1988-08-15,0.22806919394624928,0.21824802647932873,0.22152216732501984
1988-08-16,0.2302515938893681,0.21933924321642065,0.22916041314601898
1988-08-17,0.23516249730488292,0.22425014663193546,0.22916041314601898
